#
# Aggregated Blocklist for AbuseIPDB: Indonesia most reported IP addresses.
#
# Number of ips:          971
# Last updated:           2025-10-30 18:33:02
#
# Source:                 https://github.com/borestad/blocklist-abuseipdb
# Stats:                  https://github.com/borestad/blocklist-abuseipdb/tree/main/stats
# Credits 1:              https://www.abuseipdb.com - please support them!
# Credits 2:              https://ipinfo.io - The Trusted Source For IP Address Data
#
103.52.115.189   # ID  AS136052  PT Cloud Hosting Indonesia
103.52.115.223   # ID  AS136052  PT Cloud Hosting Indonesia
103.53.78.140    # ID  AS133817  PT Inti Data Telematika
103.55.216.2     # ID  AS133824  Universitas Islam Negeri Alauddin Makasar
103.55.36.22     # ID  AS136052  PT Cloud Hosting Indonesia
103.58.100.104   # ID  AS133800  PT Biznet Gio Nusantara
103.59.160.105   # ID  AS150493  PT Gunung Sedayu Sentosa
103.59.160.170   # ID  AS150493  PT Gunung Sedayu Sentosa
103.59.160.204   # ID  AS150493  PT Gunung Sedayu Sentosa
103.59.160.209   # ID  AS150493  PT Gunung Sedayu Sentosa
103.59.160.244   # ID  AS150493  PT Gunung Sedayu Sentosa
103.59.160.247   # ID  AS150493  PT Gunung Sedayu Sentosa
103.59.160.52    # ID  AS150493  PT Gunung Sedayu Sentosa
103.59.94.124    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.94.134    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.94.155    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.94.173    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.94.223    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.94.239    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.94.4      # ID  AS136052  PT Cloud Hosting Indonesia
103.59.94.62     # ID  AS136052  PT Cloud Hosting Indonesia
103.59.95.12     # ID  AS136052  PT Cloud Hosting Indonesia
103.59.95.142    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.95.177    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.95.187    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.95.213    # ID  AS136052  PT Cloud Hosting Indonesia
103.59.95.38     # ID  AS136052  PT Cloud Hosting Indonesia
103.59.95.42     # ID  AS136052  PT Cloud Hosting Indonesia
103.60.182.21    # ID  AS55685   PT Jala Lintas Media
103.61.71.245    # ID  AS45734   PT Media Televisi Indonesia
103.63.25.115    # ID  AS136052  PT Cloud Hosting Indonesia
103.63.25.203    # ID  AS136052  PT Cloud Hosting Indonesia
103.63.25.210    # ID  AS136052  PT Cloud Hosting Indonesia
103.65.236.113   # ID  AS135450  PT Berkah Solusi Teknologi Informasi
103.67.78.102    # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.117    # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.132    # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.158    # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.187    # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.202    # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.222    # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.42     # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.49     # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.51     # ID  AS136052  PT Cloud Hosting Indonesia
103.67.78.56     # ID  AS136052  PT Cloud Hosting Indonesia
103.69.107.242   # ID  AS147087  PT Jaringan Internet Banten
103.70.122.208   # ID  AS150980  PT Menara Digital Salama
103.70.122.209   # ID  AS150980  PT Menara Digital Salama
103.70.122.210   # ID  AS150980  PT Menara Digital Salama
103.70.122.211   # ID  AS150980  PT Menara Digital Salama
103.70.122.212   # ID  AS150980  PT Menara Digital Salama
103.70.122.213   # ID  AS150980  PT Menara Digital Salama
103.70.122.214   # ID  AS150980  PT Menara Digital Salama
103.70.122.215   # ID  AS150980  PT Menara Digital Salama
103.75.100.222   # ID  AS131111  PT Mora Telematika Indonesia
103.75.84.62     # ID  AS136873  MEGADATA-ISP
103.76.120.106   # ID  AS136052  PT Cloud Hosting Indonesia
103.76.120.191   # ID  AS136052  PT Cloud Hosting Indonesia
103.76.120.69    # ID  AS136052  PT Cloud Hosting Indonesia
103.76.120.70    # ID  AS136052  PT Cloud Hosting Indonesia
103.76.120.90    # ID  AS136052  PT Cloud Hosting Indonesia
103.76.201.177   # ID  AS135480  PT. Arjuna Global Teknologi Indonesia
103.76.204.68    # ID  AS135483  PT. WISESA CONSULTING INDONESIA
103.77.106.204   # ID  AS135450  PT Berkah Solusi Teknologi Informasi
103.77.106.233   # ID  AS135450  PT Berkah Solusi Teknologi Informasi
103.77.106.57    # ID  AS135450  PT Berkah Solusi Teknologi Informasi
103.77.207.75    # ID  AS64297   PT Medialink Global Mandiri
103.78.9.84      # ID  AS131111  PT Mora Telematika Indonesia
103.79.155.140   # ID  AS131111  PT Mora Telematika Indonesia
103.8.195.18     # ID  AS4800    PT Aplikanusa Lintasarta
103.80.98.18     # ID  AS139981  PT. Menaksopal Link Nusantara
103.82.240.194   # ID  AS136170  PT. EXABYTES NETWORK INDONESIA
103.82.92.209    # ID  AS136052  PT Cloud Hosting Indonesia
103.82.92.231    # ID  AS136052  PT Cloud Hosting Indonesia
103.82.92.82     # ID  AS136052  PT Cloud Hosting Indonesia
103.82.93.75     # ID  AS136052  PT Cloud Hosting Indonesia
103.83.84.25     # ID  AS150253  PT. FINS MEDIATECHNO NUSANTARA
103.84.119.130   # ID  AS64316   Universitas Islam Negeri Raden Fatah Palembang
103.90.27.83     # ID  AS132673  PT Arana Teknologi Indonesia
103.90.67.3      # ID  AS150265  PT Rajawali Bintang Cemerlang Telkomedia
103.93.121.18    # ID  AS150461  PT Iftalink Media Karya
103.93.93.182    # ID  AS141140  PT Jinde Grup Indonesia
103.93.93.211    # ID  AS141140  PT Jinde Grup Indonesia
103.94.250.137   # ID  AS138884  PT Centronet Data Indonesia
103.94.7.50      # ID  AS9341    PT INDONESIA COMNETS PLUS
103.98.176.164   # ID  AS136827  Universitas PGRI Semarang
104.28.245.127   # ID  AS13335   Cloudflare, Inc.
108.136.162.67   # ID  AS16509   Amazon.com, Inc.
108.136.165.222  # ID  AS16509   Amazon.com, Inc.
109.105.194.6    # ID  AS141968  PT Industri Kreatif Digital
110.136.252.242  # ID  AS7713    PT Telekomunikasi Indonesia
110.136.49.91    # ID  AS7713    PT Telekomunikasi Indonesia
110.136.98.211   # ID  AS7713    PT Telekomunikasi Indonesia
110.138.135.78   # ID  AS7713    PT Telekomunikasi Indonesia
110.138.7.208    # ID  AS7713    PT Telekomunikasi Indonesia
110.138.91.79    # ID  AS7713    PT Telekomunikasi Indonesia
110.139.32.245   # ID  AS7713    PT Telekomunikasi Indonesia
110.232.90.145   # ID  AS23679   PT. Media Antar Nusa
110.232.90.171   # ID  AS23679   PT. Media Antar Nusa
111.92.164.180   # ID  AS23671   PT. Sarana InsanMuda Selaras
111.95.139.53    # ID  AS23700   Linknet-Fastnet ASN
111.95.16.242    # ID  AS23700   Linknet-Fastnet ASN
111.95.216.166   # ID  AS23700   Linknet-Fastnet ASN
112.78.138.82    # ID  AS17451   BIZNET NETWORKS
113.11.176.251   # ID  AS17451   BIZNET NETWORKS
113.192.12.2     # ID  AS58495   PT Parsaoran Global Datatrans
113.20.31.55     # ID  AS45731   ARDH GLOBAL INDONESIA, PT
114.10.47.162    # ID  AS4761    INDOSAT Internet Network Provider
114.199.107.135  # ID  AS24525   PT Solusi Aksesindo Pratama
114.7.0.150      # ID  AS4761    INDOSAT Internet Network Provider
114.7.163.154    # ID  AS4761    INDOSAT Internet Network Provider
114.8.146.58     # ID  AS4761    INDOSAT Internet Network Provider
114.9.50.10      # ID  AS4761    INDOSAT Internet Network Provider
115.85.75.18     # ID  AS23953   PT ARTHA TELEKOMINDO
116.193.190.103  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.190.134  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.190.177  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.190.239  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.190.94   # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.100  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.104  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.125  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.159  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.206  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.209  # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.46   # ID  AS136052  PT Cloud Hosting Indonesia
116.193.191.90   # ID  AS136052  PT Cloud Hosting Indonesia
116.197.130.58   # ID  AS58369   PT. Fiber Networks Indonesia
116.68.162.118   # ID  AS56246   PT Sumber Data Indonesia
116.68.162.38    # ID  AS56246   PT Sumber Data Indonesia
117.102.100.58   # ID  AS17451   BIZNET NETWORKS
117.102.121.163  # ID  AS17451   BIZNET NETWORKS
117.102.166.82   # ID  AS38507   PT. Mitra Internet Tech
117.102.74.130   # ID  AS17451   BIZNET NETWORKS
117.102.75.60    # ID  AS17451   BIZNET NETWORKS
117.20.58.58     # ID  AS23951   PT JEMBATAN CITRA NUSANTARA
117.53.46.209    # ID  AS58397   PT Infinys System Indonesia
117.54.142.131   # ID  AS9340    INDO Internet, PT
117.54.156.14    # ID  AS9340    INDO Internet, PT
118.137.94.46    # ID  AS23700   Linknet-Fastnet ASN
118.97.46.244    # ID  AS7713    PT Telekomunikasi Indonesia
118.99.121.214   # ID  AS17451   BIZNET NETWORKS
118.99.65.1      # ID  AS17451   BIZNET NETWORKS
118.99.80.39     # ID  AS17451   BIZNET NETWORKS
118.99.80.44     # ID  AS17451   BIZNET NETWORKS
118.99.80.47     # ID  AS17451   BIZNET NETWORKS
118.99.80.55     # ID  AS17451   BIZNET NETWORKS
119.110.72.118   # ID  AS38320   PT Maxindo Mitra Solusi
119.2.41.106     # ID  AS38524   Laxo Global Akses, PT
119.235.221.223  # ID  AS131111  PT Mora Telematika Indonesia
119.47.90.13     # ID  AS38527   JAWA POS NATIONAL NETWORK MEDIALINK, PT
119.47.90.19     # ID  AS38527   JAWA POS NATIONAL NETWORK MEDIALINK, PT
121.101.133.67   # ID  AS131706  PT SELARAS CITRA TERABIT
123.231.137.43   # ID  AS4800    PT Aplikanusa Lintasarta
123.231.151.130  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.151.148  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.153.146  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.157.170  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.157.194  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.157.242  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.166.202  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.179.26   # ID  AS4800    PT Aplikanusa Lintasarta
123.231.210.210  # ID  AS4800    PT Aplikanusa Lintasarta
123.231.211.66   # ID  AS4800    PT Aplikanusa Lintasarta
124.158.161.99   # ID  AS9341    PT INDONESIA COMNETS PLUS
125.166.16.155   # ID  AS7713    PT Telekomunikasi Indonesia
125.166.17.157   # ID  AS7713    PT Telekomunikasi Indonesia
125.213.128.169  # ID  AS38513   PT Aplikanusa Lintasarta
125.213.152.34   # ID  AS4800    PT Aplikanusa Lintasarta
129.227.46.157   # ID  AS21859   Zenlayer Inc
139.0.23.123     # ID  AS9905    Linknet ASN
139.0.29.221     # ID  AS9905    Linknet ASN
139.228.35.222   # ID  AS23700   Linknet-Fastnet ASN
14.102.153.197   # ID  AS55653   Skyline Semesta, PT
14.102.154.178   # ID  AS55653   Skyline Semesta, PT
140.213.190.32   # ID  AS139994  PT XL Axiata Tbk
147.139.160.52   # ID  AS45102   Alibaba (US) Technology Co., Ltd.
147.139.164.196  # ID  AS45102   Alibaba (US) Technology Co., Ltd.
147.139.199.208  # ID  AS45102   Alibaba (US) Technology Co., Ltd.
148.230.97.118   # ID  AS47583   Hostinger International Limited
149.129.195.66   # ID  AS45102   Alibaba (US) Technology Co., Ltd.
149.129.221.165  # ID  AS45102   Alibaba (US) Technology Co., Ltd.
151.240.0.146    # ID  AS141968  PT Industri Kreatif Digital
152.32.153.148   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
152.32.153.228   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
152.32.153.245   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
152.32.153.53    # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
152.32.153.67    # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
152.32.154.182   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
154.19.38.197    # ID  AS150279  PT Lintas Network Solusi
154.19.38.59     # ID  AS150279  PT Lintas Network Solusi
157.10.160.102   # ID  AS136052  PT Cloud Hosting Indonesia
157.10.160.91    # ID  AS136052  PT Cloud Hosting Indonesia
157.10.252.119   # ID  AS136052  PT Cloud Hosting Indonesia
157.10.252.126   # ID  AS136052  PT Cloud Hosting Indonesia
157.10.253.188   # ID  AS136052  PT Cloud Hosting Indonesia
157.10.253.49    # ID  AS136052  PT Cloud Hosting Indonesia
157.15.40.62     # ID  AS139952  PT Trisari Data Indonusa
157.15.40.90     # ID  AS139952  PT Trisari Data Indonusa
157.15.40.92     # ID  AS139952  PT Trisari Data Indonusa
157.15.67.176    # ID  AS152377  PT Trimitra Aditama Koneksindo
157.15.67.180    # ID  AS152377  PT Trimitra Aditama Koneksindo
157.20.207.165   # ID  AS152436  PT Erajaya Telco Indonesia
157.20.252.128   # ID  AS138089  PT.Global Media Data Prima
157.20.252.253   # ID  AS138089  PT.Global Media Data Prima
157.20.254.58    # ID  AS151000  PT Awan Data Indonesia
157.20.32.133    # ID  AS152390  PT Intercloud Digital Inovasi
157.20.32.142    # ID  AS152390  PT Intercloud Digital Inovasi
157.20.32.165    # ID  AS152390  PT Intercloud Digital Inovasi
157.20.32.210    # ID  AS152390  PT Intercloud Digital Inovasi
157.20.32.213    # ID  AS152390  PT Intercloud Digital Inovasi
157.20.32.217    # ID  AS152390  PT Intercloud Digital Inovasi
157.20.32.219    # ID  AS152390  PT Intercloud Digital Inovasi
157.66.170.166   # ID  AS152777  PT Runnet Media Utama
157.66.34.121    # ID  AS55688   PT. Beon Intermedia
157.66.34.56     # ID  AS55688   PT. Beon Intermedia
157.66.54.122    # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.54.162    # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.54.166    # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.54.186    # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.54.194    # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.54.6      # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.54.66     # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.54.86     # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.55.247    # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.55.46     # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.55.50     # ID  AS141892  CV Andhika Pratama Sanggoro
157.66.56.12     # ID  AS58477   Argon Data Communication
157.66.56.161    # ID  AS58477   Argon Data Communication
157.66.56.164    # ID  AS58477   Argon Data Communication
157.66.56.171    # ID  AS58477   Argon Data Communication
157.66.56.177    # ID  AS58477   Argon Data Communication
157.66.56.183    # ID  AS58477   Argon Data Communication
157.66.56.202    # ID  AS58477   Argon Data Communication
157.66.56.47     # ID  AS58477   Argon Data Communication
157.66.56.84     # ID  AS58477   Argon Data Communication
158.140.164.179  # ID  AS63859   PT. Eka Mas Republik
160.19.18.69     # ID  AS149360  PT Indo Telemedia Solusi
160.19.19.159    # ID  AS149360  PT Indo Telemedia Solusi
160.19.19.5      # ID  AS149360  PT Indo Telemedia Solusi
160.19.206.25    # ID  AS152764  PT CEMERLANG INTERNET INDONESIA
160.191.130.67   # ID  AS153141  PT Jaringan Lintas Maritim
160.202.40.145   # ID  AS9341    PT INDONESIA COMNETS PLUS
160.22.200.53    # ID  AS153070  PT Karangmukti Global Netmedia
160.22.24.98     # ID  AS152800  PT Giga Media Internet
161.248.117.50   # ID  AS138096  PT INFORMASI NUSANTARA TEKNOLOGI
163.227.52.50    # ID  AS153804  PT Jagoan Data Nusantara
163.61.112.5     # ID  AS153600  PT VESAKHA SECEPAT KILAT
163.7.2.142      # ID  AS150436  Byteplus Pte. Ltd.
165.154.150.141  # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
165.154.150.65   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
165.154.208.232  # ID  AS142002  Scloud Pte Ltd
165.154.228.190  # ID  AS142002  Scloud Pte Ltd
165.154.48.133   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
165.154.48.206   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
165.154.48.24    # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
165.154.49.137   # ID  AS135377  UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
168.110.194.182  # ID  AS31898   Oracle Corporation
168.110.212.197  # ID  AS31898   Oracle Corporation
168.110.214.163  # ID  AS31898   Oracle Corporation
168.110.218.166  # ID  AS31898   Oracle Corporation
172.232.232.10   # ID  AS63949   Akamai Connected Cloud
175.111.117.146  # ID  AS46026   BATAM BINTAN TELEKOMUNIKASI, PT
180.178.94.73    # ID  AS45722   Widya Intersat Nusantara, PT
180.178.99.161   # ID  AS38758   PT. HIPERNET INDODATA
180.178.99.163   # ID  AS38758   PT. HIPERNET INDODATA
180.242.130.24   # ID  AS7713    PT Telekomunikasi Indonesia
180.243.188.14   # ID  AS7713    PT Telekomunikasi Indonesia
180.243.190.205  # ID  AS7713    PT Telekomunikasi Indonesia
180.243.191.2    # ID  AS7713    PT Telekomunikasi Indonesia
180.243.253.229  # ID  AS7713    PT Telekomunikasi Indonesia
180.243.254.136  # ID  AS7713    PT Telekomunikasi Indonesia
180.243.254.146  # ID  AS7713    PT Telekomunikasi Indonesia
180.243.254.174  # ID  AS7713    PT Telekomunikasi Indonesia
180.243.255.162  # ID  AS7713    PT Telekomunikasi Indonesia
180.244.13.186   # ID  AS7713    PT Telekomunikasi Indonesia
180.245.47.102   # ID  AS7713    PT Telekomunikasi Indonesia
180.250.196.141  # ID  AS7713    PT Telekomunikasi Indonesia
180.250.33.134   # ID  AS7713    PT Telekomunikasi Indonesia
180.252.142.236  # ID  AS7713    PT Telekomunikasi Indonesia
180.252.152.193  # ID  AS7713    PT Telekomunikasi Indonesia
180.252.152.9    # ID  AS7713    PT Telekomunikasi Indonesia
180.252.82.56    # ID  AS7713    PT Telekomunikasi Indonesia
180.252.83.114   # ID  AS7713    PT Telekomunikasi Indonesia
180.252.85.62    # ID  AS7713    PT Telekomunikasi Indonesia
180.252.87.254   # ID  AS7713    PT Telekomunikasi Indonesia
180.252.90.168   # ID  AS7713    PT Telekomunikasi Indonesia
180.252.92.119   # ID  AS7713    PT Telekomunikasi Indonesia
180.252.94.109   # ID  AS7713    PT Telekomunikasi Indonesia
180.253.181.73   # ID  AS7713    PT Telekomunikasi Indonesia
180.253.41.93    # ID  AS7713    PT Telekomunikasi Indonesia
182.10.161.191   # ID  AS23693   PT. Telekomunikasi Selular
182.13.96.129    # ID  AS23693   PT. Telekomunikasi Selular
182.16.252.138   # ID  AS45298   INTERLINK TECHNOLOGY, PT
182.23.20.116    # ID  AS4800    PT Aplikanusa Lintasarta
182.23.54.125    # ID  AS4800    PT Aplikanusa Lintasarta
182.23.93.18     # ID  AS4800    PT Aplikanusa Lintasarta
182.23.98.12     # ID  AS4800    PT Aplikanusa Lintasarta
182.253.156.184  # ID  AS17451   BIZNET NETWORKS
182.253.159.130  # ID  AS17451   BIZNET NETWORKS
182.253.183.12   # ID  AS17451   BIZNET NETWORKS
182.253.183.202  # ID  AS17451   BIZNET NETWORKS
182.253.183.208  # ID  AS17451   BIZNET NETWORKS
182.253.191.58   # ID  AS17451   BIZNET NETWORKS
182.253.209.189  # ID  AS17451   BIZNET NETWORKS
182.253.238.218  # ID  AS38482   Biznet ISP
182.253.238.235  # ID  AS38482   Biznet ISP
182.253.250.215  # ID  AS17451   BIZNET NETWORKS
182.253.31.67    # ID  AS17451   BIZNET NETWORKS
182.253.38.193   # ID  AS17451   BIZNET NETWORKS
182.253.42.213   # ID  AS17451   BIZNET NETWORKS
182.253.48.213   # ID  AS17451   BIZNET NETWORKS
182.253.54.13    # ID  AS17451   BIZNET NETWORKS
182.253.54.53    # ID  AS17451   BIZNET NETWORKS
182.253.58.243   # ID  AS17451   BIZNET NETWORKS
182.253.79.194   # ID  AS17451   BIZNET NETWORKS
182.8.193.237    # ID  AS23693   PT. Telekomunikasi Selular
182.8.193.30     # ID  AS23693   PT. Telekomunikasi Selular
182.8.225.170    # ID  AS23693   PT. Telekomunikasi Selular
182.9.1.229      # ID  AS23693   PT. Telekomunikasi Selular
195.88.211.81    # ID  AS214882  Hadi Santosa
202.10.40.167    # ID  AS58487   CV. Rumahweb Indonesia
202.10.40.249    # ID  AS58487   CV. Rumahweb Indonesia
202.10.40.65     # ID  AS58487   CV. Rumahweb Indonesia
202.10.42.64     # ID  AS58487   CV. Rumahweb Indonesia
202.125.94.71    # ID  AS46042   Gunadarma University
202.125.95.5     # ID  AS46042   Gunadarma University
202.137.7.58     # ID  AS9905    Linknet ASN
202.152.148.2    # ID  AS23951   PT JEMBATAN CITRA NUSANTARA
202.152.148.3    # ID  AS23951   PT JEMBATAN CITRA NUSANTARA
202.152.148.4    # ID  AS23951   PT JEMBATAN CITRA NUSANTARA
202.152.148.5    # ID  AS23951   PT JEMBATAN CITRA NUSANTARA
202.152.148.6    # ID  AS23951   PT JEMBATAN CITRA NUSANTARA
202.152.16.42    # ID  AS4800    PT Aplikanusa Lintasarta
202.152.201.166  # ID  AS63859   PT. Eka Mas Republik
202.152.204.159  # ID  AS63859   PT. Eka Mas Republik
202.152.49.82    # ID  AS4800    PT Aplikanusa Lintasarta
202.154.18.1     # ID  AS136121  PT Digital Media Telematika
202.155.8.245    # ID  AS58487   CV. Rumahweb Indonesia
202.155.8.253    # ID  AS58487   CV. Rumahweb Indonesia
202.155.8.49     # ID  AS58487   CV. Rumahweb Indonesia
202.157.176.165  # ID  AS136170  PT. EXABYTES NETWORK INDONESIA
202.157.176.29   # ID  AS136170  PT. EXABYTES NETWORK INDONESIA
202.157.177.161  # ID  AS136170  PT. EXABYTES NETWORK INDONESIA
202.157.177.33   # ID  AS136170  PT. EXABYTES NETWORK INDONESIA
202.157.184.38   # ID  AS136170  PT. EXABYTES NETWORK INDONESIA
202.157.189.21   # ID  AS136170  PT. EXABYTES NETWORK INDONESIA
202.162.204.183  # ID  AS23679   PT. Media Antar Nusa
202.169.234.114  # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.116  # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.117  # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.18   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.228  # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.24   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.27   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.32   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.39   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.47   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.5    # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.51   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.52   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.54   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.55   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.234.56   # ID  AS23671   PT. Sarana InsanMuda Selaras
202.169.46.83    # ID  AS17451   BIZNET NETWORKS
202.179.189.194  # ID  AS38750   Telemedia Dinamika Sarana, PT
202.180.17.173   # ID  AS38758   PT. HIPERNET INDODATA
202.180.19.94    # ID  AS38758   PT. HIPERNET INDODATA
202.182.50.52    # ID  AS38511   PT Remala Abadi
202.46.155.230   # ID  AS149746  PT Blip Integrator Provider
202.46.68.0      # ID  AS9341    PT INDONESIA COMNETS PLUS
202.51.102.86    # ID  AS17995   PT iForte Global Internet
202.51.208.170   # ID  AS55685   PT Jala Lintas Media
202.51.211.13    # ID  AS55685   PT Jala Lintas Media
202.51.214.98    # ID  AS10220   PT. Kreasi Sejahtera Teknologi
202.51.214.99    # ID  AS10220   PT. Kreasi Sejahtera Teknologi
202.51.216.118   # ID  AS55685   PT Jala Lintas Media
202.51.216.119   # ID  AS55685   PT Jala Lintas Media
202.51.97.204    # ID  AS17995   PT iForte Global Internet
202.57.27.185    # ID  AS140469  PT Wahyu Adidaya Network
202.57.30.210    # ID  AS9341    PT INDONESIA COMNETS PLUS
202.59.194.246   # ID  AS63859   PT. Eka Mas Republik
202.6.226.18     # ID  AS23756   PADINET - Padi Internet
202.62.8.90      # ID  AS9341    PT INDONESIA COMNETS PLUS
202.65.118.212   # ID  AS23951   PT JEMBATAN CITRA NUSANTARA
202.73.26.78     # ID  AS141892  CV Andhika Pratama Sanggoro
202.74.239.125   # ID  AS131775  PT. Jupiter Jala Arta
202.93.133.49    # ID  AS4382    PT. Indonusa System Integrator Prima
202.93.142.22    # ID  AS4382    PT. Indonusa System Integrator Prima
203.128.67.61    # ID  AS18103   Neuviz Net
203.128.71.18    # ID  AS18103   Neuviz Net
203.130.248.211  # ID  AS7713    PT Telekomunikasi Indonesia
203.145.34.114   # ID  AS136052  PT Cloud Hosting Indonesia
203.145.34.149   # ID  AS136052  PT Cloud Hosting Indonesia
203.145.34.222   # ID  AS136052  PT Cloud Hosting Indonesia
203.145.34.31    # ID  AS136052  PT Cloud Hosting Indonesia
203.160.61.18    # ID  AS24527   PT Hanastar dakara
203.190.43.49    # ID  AS45317   Jaringan Lintas Utara, PT
203.190.53.154   # ID  AS24530   PT. Power Telecom Indonesia
203.210.85.208   # ID  AS55699   PT. Cemerlang Multimedia
203.83.43.196    # ID  AS63859   PT. Eka Mas Republik
210.79.142.221   # ID  AS141607  PT Gayatri Lintas Nusantara
210.79.190.151   # ID  AS136052  PT Cloud Hosting Indonesia
210.79.190.152   # ID  AS136052  PT Cloud Hosting Indonesia
210.79.190.22    # ID  AS136052  PT Cloud Hosting Indonesia
210.79.190.46    # ID  AS136052  PT Cloud Hosting Indonesia
210.79.191.139   # ID  AS136052  PT Cloud Hosting Indonesia
210.79.191.147   # ID  AS136052  PT Cloud Hosting Indonesia
222.124.17.227   # ID  AS7713    PT Telekomunikasi Indonesia
222.124.205.34   # ID  AS7713    PT Telekomunikasi Indonesia
222.124.214.14   # ID  AS7713    PT Telekomunikasi Indonesia
222.165.227.241  # ID  AS24207   PT NettoCyber Indonesia
27.111.32.174    # ID  AS24532   PT. Inet Global Indo
27.112.78.170    # ID  AS136052  PT Cloud Hosting Indonesia
27.112.78.177    # ID  AS136052  PT Cloud Hosting Indonesia
27.112.78.223    # ID  AS136052  PT Cloud Hosting Indonesia
27.112.78.245    # ID  AS136052  PT Cloud Hosting Indonesia
27.112.78.73     # ID  AS136052  PT Cloud Hosting Indonesia
27.112.78.77     # ID  AS136052  PT Cloud Hosting Indonesia
27.112.78.80     # ID  AS136052  PT Cloud Hosting Indonesia
27.112.78.95     # ID  AS136052  PT Cloud Hosting Indonesia
